epoch,step,rank,method,module,loss_det,loss_odam,cosine_raw,det_norm,odam_norm_raw,odam_norm_safe,aux_to_det_raw,aux_to_det_effective,directional_margin,final_cosine_to_det,final_angle_deg,conflict_raw,dominance_raw,dominance_effective,unsafe_descent,projected,cap_active,norm_scale,gate,alpha,effective_weight
0,0,1,odam,backbone,7.687814235687256,1.0145277976989746,0.03227728653743306,331.822265625,172.34327697753906,172.34327697753906,0.5193843054893375,0.10387686109786749,1.003352873430739,0.994689054366786,5.907666289529746,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,0,1,odam,fpn,7.687814235687256,1.0145277976989746,0.06835885693369052,134.9144287109375,57.68452072143555,57.68452072143555,0.42756376224983467,0.08551275244996694,1.0058456312324298,0.9964224024396748,4.8480036225872,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,0,1,odam,rpn,7.687814235687256,1.0145277976989746,0.0,460.99554443359375,0.0,0.0,0.0,0.0,0.9999999935881544,0.9999999935881544,0.006488273654267479,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,0,1,odam,roi_shared,7.687814235687256,1.0145277976989746,0.027497308567186334,187.25413513183594,185.80564880371094,185.80564880371094,0.9922645963086199,0.19845291926172398,1.005456918624049,0.9810865428715035,11.161176517520914,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,0,1,odam,roi_cls,7.687814235687256,1.0145277976989746,0.0,287.0635681152344,0.0,0.0,0.0,0.0,1.0000000005879486,1.0000000005879486,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,0,1,odam,roi_reg,7.687814235687256,1.0145277976989746,-0.8503151718866918,21.334306716918945,1501.0423583984375,1501.0423583984375,70.35815029358568,14.071630058717137,-10.965321404334071,-0.8287106840867797,145.96652099559145,1,1,1,1,0,0,1.0,1.0,0.2,0.2
0,100,1,odam,backbone,0.18343162536621094,2.014172077178955,0.05782738170150594,2.6321890354156494,44.31288146972656,44.31288146972656,16.83499204407601,3.3669984088152023,1.1947046188647494,0.3348984310925221,70.43363828807223,0,1,1,0,0,0,1.0,1.0,0.2,0.2
0,100,1,odam,fpn,0.18343162536621094,2.014172077178955,-0.029890314964607964,0.5353381633758545,9.694182395935059,9.694182395935059,18.108521041734306,3.6217042083468614,0.8917460583280199,0.239182898427166,76.16168060403312,1,1,1,0,0,0,1.0,1.0,0.2,0.2
0,100,1,odam,rpn,0.18343162536621094,2.014172077178955,0.0,1.601098656654358,0.0,0.0,0.0,0.0,0.9999999792860655,0.9999999792860655,0.011661889709864605,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,100,1,odam,roi_shared,0.18343162536621094,2.014172077178955,-0.041475116525158555,0.6869965195655823,12.188702583312988,12.188702583312988,17.742015041095744,3.5484030082191493,0.8528296313777777,0.2338774330896976,76.47453945824643,1,1,1,0,0,0,1.0,1.0,0.2,0.2
0,100,1,odam,roi_cls,0.18343162536621094,2.014172077178955,0.0,0.3226782977581024,0.0,0.0,0.0,0.0,0.9999999889807096,0.9999999889807096,0.008505785849951708,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,100,1,odam,roi_reg,0.18343162536621094,2.014172077178955,-0.05457255349074716,0.6384811401367188,7.472254753112793,7.472254753112793,11.703172237026061,2.3406344474052125,0.8722653952059248,0.34965940571625315,69.53351573269988,1,1,1,0,0,0,1.0,1.0,0.2,0.2
0,200,1,odam,backbone,0.7321745753288269,0.7094211578369141,-0.3149131536314184,10.23519515991211,11.201577186584473,11.201577186584473,1.0944175476455362,0.21888350952910723,0.9310707562603301,0.9759998057371329,12.578169766557732,1,1,0,0,0,0,1.0,1.0,0.2,0.2
0,200,1,odam,fpn,0.7321745753288269,0.7094211578369141,-0.31219552667135114,2.9097542762756348,3.1115918159484863,3.1115918159484863,1.0693658365995067,0.21387316731990136,0.9332297868104883,0.977109506211453,12.28279332136294,1,1,0,0,0,0,1.0,1.0,0.2,0.2
0,200,1,odam,rpn,0.7321745753288269,0.7094211578369141,0.0,4.506099700927734,0.0,0.0,0.0,0.0,0.9999999523895345,0.9999999523895345,0.017680268073531923,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,200,1,odam,roi_shared,0.7321745753288269,0.7094211578369141,-0.4179534783294978,6.078014373779297,5.459844589233398,5.459844589233398,0.8982941226311182,0.17965882452622364,0.9249111839575055,0.9847846690309963,10.007613765524145,1,0,0,0,0,0,1.0,1.0,0.2,0.2
0,200,1,odam,roi_cls,0.7321745753288269,0.7094211578369141,0.0,3.268051862716675,0.0,0.0,0.0,0.0,1.0000000380217007,1.0000000380217007,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,200,1,odam,roi_reg,0.7321745753288269,0.7094211578369141,-0.6770735849924532,3.0353264808654785,3.5780656337738037,3.5780656337738037,1.1788075043425217,0.23576150086850434,0.8403720759484847,0.9793458224756456,11.66519301976727,1,1,0,0,0,0,1.0,1.0,0.2,0.2
0,300,1,odam,backbone,0.0964692234992981,0.00010002159251598641,0.0,1.5935312509536743,0.0,0.0,0.0,0.0,0.9999999371451881,0.9999999371451881,0.02031453557584835,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,300,1,odam,fpn,0.0964692234992981,0.00010002159251598641,0.0,0.38434046506881714,0.0,0.0,0.0,0.0,1.000000013614412,1.000000013614412,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,300,1,odam,rpn,0.0964692234992981,0.00010002159251598641,0.0,0.906848132610321,0.0,0.0,0.0,0.0,0.9999999681266701,0.9999999681266701,0.014466096241242234,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,300,1,odam,roi_shared,0.0964692234992981,0.00010002159251598641,0.0,0.5401327610015869,0.0,0.0,0.0,0.0,1.0000000960015978,1.0000000960015978,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,300,1,odam,roi_cls,0.0964692234992981,0.00010002159251598641,0.0,0.3804256319999695,0.0,0.0,0.0,0.0,0.9999999468694948,0.9999999468694948,0.01867710692008565,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,300,1,odam,roi_reg,0.0964692234992981,0.00010002159251598641,0.0,0.09275413304567337,0.0,0.0,0.0,0.0,1.0000000666268278,1.0000000666268278,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,400,1,odam,backbone,0.039026565849781036,0.0,0.0,1.1145246028900146,0.0,0.0,0.0,0.0,0.9999999025871272,0.9999999025871272,0.025289824138901032,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,400,1,odam,fpn,0.039026565849781036,0.0,0.0,0.33026090264320374,0.0,0.0,0.0,0.0,0.9999999701473281,0.9999999701473281,0.0140000386665922,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,400,1,odam,rpn,0.039026565849781036,0.0,0.0,0.6575256586074829,0.0,0.0,0.0,0.0,0.9999999411804251,0.9999999411804251,0.019651629744400375,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,400,1,odam,roi_shared,0.039026565849781036,0.0,0.0,0.37247756123542786,0.0,0.0,0.0,0.0,1.0000000544119556,1.0000000544119556,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,400,1,odam,roi_cls,0.039026565849781036,0.0,0.0,0.32797226309776306,0.0,0.0,0.0,0.0,0.9999999303117054,0.9999999303117054,0.021390333266406707,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,400,1,odam,roi_reg,0.039026565849781036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,0,1,0,0,1.0,1.0,0.2,0.2
0,500,1,odam,backbone,0.17332209646701813,0.1819176971912384,-0.026307711940644695,1.8303956985473633,6.97023344039917,6.97023344039917,3.808047323281452,0.7616094646562904,0.9799638384302656,0.7896834427397117,37.84406143734667,1,1,0,0,0,0,1.0,1.0,0.2,0.2
0,500,1,odam,fpn,0.17332209646701813,0.1819176971912384,-0.02753925170530654,0.5161063075065613,3.2890784740448,3.2890784740448,6.372870135874062,1.2745740271748125,0.9648991698751678,0.6037300351549943,52.862488559095446,1,1,1,0,0,0,1.0,1.0,0.2,0.2
0,500,1,odam,rpn,0.17332209646701813,0.1819176971912384,0.0,0.9600605964660645,0.0,0.0,0.0,0.0,1.000000046818609,1.000000046818609,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,500,1,odam,roi_shared,0.17332209646701813,0.1819176971912384,0.5523387958669416,0.46452853083610535,0.9648091197013855,0.9648091197013855,2.0769641812200956,0.4153928362440192,1.229437547302316,0.9625487037250016,15.730258824761632,0,1,0,0,0,0,1.0,1.0,0.2,0.2
0,500,1,odam,roi_cls,0.17332209646701813,0.1819176971912384,0.0,0.12863858044147491,0.0,0.0,0.0,0.0,1.0000000250238423,1.0000000250238423,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,500,1,odam,roi_reg,0.17332209646701813,0.1819176971912384,0.7994462363020376,0.25208836793899536,0.5916233062744141,0.5916233062744141,2.3468885578155083,0.4693777115631017,1.3752421791191447,0.9796206219789548,11.587064336640374,0,1,0,0,0,0,1.0,1.0,0.2,0.2
0,600,1,odam,backbone,0.47278961539268494,1.073315143585205,0.14126486648998676,2.191594362258911,5.083482265472412,5.083482265472412,2.319536111706724,0.4639072223413448,1.0655337974129764,0.9183325558703808,23.31648240673632,0,1,0,0,0,0,1.0,1.0,0.2,0.2
0,600,1,odam,fpn,0.47278961539268494,1.073315143585205,0.03499986590865841,0.6741506457328796,1.8828128576278687,1.8828128576278687,2.7928666530921045,0.558573330618421,1.0195500538853273,0.8771303213474878,28.701890105161194,0,1,0,0,0,0,1.0,1.0,0.2,0.2
0,600,1,odam,rpn,0.47278961539268494,1.073315143585205,0.0,1.184904932975769,0.0,0.0,0.0,0.0,1.000000074971617,1.000000074971617,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,600,1,odam,roi_shared,0.47278961539268494,1.073315143585205,-0.3690855667223967,0.6046218276023865,2.2672152519226074,2.2672152519226074,3.7498071495585856,0.7499614299117171,0.7232000894831871,0.720023753452961,43.94355839856702,1,1,0,0,0,0,1.0,1.0,0.2,0.2
0,600,1,odam,roi_cls,0.47278961539268494,1.073315143585205,0.0,0.2625254988670349,0.0,0.0,0.0,0.0,1.000000090022846,1.000000090022846,0.0,0,0,0,0,0,0,1.0,1.0,0.2,0.2
0,600,1,odam,roi_reg,0.47278961539268494,1.073315143585205,-0.6543266872047054,0.27954575419425964,1.7211395502090454,1.7211395502090454,6.1569153685410845,1.2313830737082168,0.19427317561663862,0.20423226477794468,78.21543974228823,1,1,1,0,0,0,1.0,1.0,0.2,0.2
